"anon","ruletype","sequence","rule","rt_in_seconds","answer","response","accuracy"
43,"xkc","9, 12, 15, 18, 21, 24, ","Add 3 to each number",6.343,"27","27",TRUE
43,"xkc","4, 10, 16, 22, 28, 34, ","Add 6 to each number",7.575,"40","40",TRUE
43,"xkc","1, 2, 3, 4, 5, 6, ","Add 1 to each number",3.766,"7","7",TRUE
43,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",6.99,"36","36",TRUE
43,"xkc","6, 8, 10, 12, 14, 16, ","Add 2 to each number",4.039,"18","18",TRUE
44,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",32.892,"55","55",TRUE
44,"xkc","4, 12, 20, 28, 36, 44, ","Add 8 to each number",11.023,"52","52",TRUE
44,"xkc","7, 11, 15, 19, 23, 27, ","Add 4 to each number",18.903,"31","31",TRUE
44,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",5.457,"32","32",TRUE
44,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",3.552,"22","22",TRUE
44,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",4.616,"20","20",TRUE
44,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",7.903,"27","27",TRUE
44,"xkc","7, 11, 15, 19, 23, 27, ","Add 4 to each number",7.464,"31","31",TRUE
44,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",2.944,"20","20",TRUE
44,"xkc","7, 9, 11, 13, 15, 17, ","Add 2 to each number",5.183,"19","19",TRUE
44,"xkc","2, 11, 20, 29, 38, 47, ","Add 9 to each number",8.687,"56","56",TRUE
44,"xkc","9, 12, 15, 18, 21, 24, ","Add 3 to each number",5.6,"27","27",TRUE
44,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",3.687,"55","55",TRUE
44,"xkc","2, 6, 10, 14, 18, 22, ","Add 4 to each number",4.208,"26","26",TRUE
44,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",85.191,"209","209",TRUE
44,"xkc","3, 9, 15, 21, 27, 33, ","Add 6 to each number",22.975,"39","39",TRUE
44,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",4.399,"55","55",TRUE
44,"sumtwo","6, 19, 25, 44, 69, 113, ","Sum the last two numbers",33.536,"182","182",TRUE
44,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",9.824,"52","52",TRUE
44,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",4.447,"66","66",TRUE
44,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",9.79,"52","52",TRUE
44,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",4.28,"63","63",TRUE
44,"xkc","7, 9, 11, 13, 15, 17, ","Add 2 to each number",3.559,"19","19",TRUE
44,"xkc","2, 11, 20, 29, 38, 47, ","Add 9 to each number",5.128,"56","56",TRUE
44,"sumtwo","5, 17, 22, 39, 61, 100, ","Sum the last two numbers",19.423,"161","161",TRUE
44,"xkc","1, 8, 15, 22, 29, 36, ","Add 7 to each number",14.008,"43","43",TRUE
44,"xkc","5, 12, 19, 26, 33, 40, ","Add 7 to each number",4.88,"47","47",TRUE
44,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",4.239,"63","63",TRUE
44,"xkc","1, 5, 9, 13, 17, 21, ","Add 4 to each number",6.625,"25","25",TRUE
44,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",4.975,"9","9",TRUE
44,"sumtwo","11, 11, 22, 33, 55, 88, ","Sum the last two numbers",29.169,"143","143",TRUE
44,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",16.423,"44","44",TRUE
44,"sumtwo","16, 16, 32, 48, 80, 128, ","Sum the last two numbers",7.584,"208","208",TRUE
44,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",5.936,"36","36",TRUE
44,"xkc","9, 10, 11, 12, 13, 14, ","Add 1 to each number",5.639,"15","15",TRUE
44,"xkc","8, 13, 18, 23, 28, 33, ","Add 5 to each number",5.672,"38","38",TRUE
44,"xkc","6, 14, 22, 30, 38, 46, ","Add 8 to each number",13.199,"54","54",TRUE
44,"xkc","8, 11, 14, 17, 20, 23, ","Add 3 to each number",7.103,"26","26",TRUE
44,"xkc","6, 7, 8, 9, 10, 11, ","Add 1 to each number",3.712,"12","12",TRUE
44,"xkc","9, 12, 15, 18, 21, 24, ","Add 3 to each number",5.031,"27","27",TRUE
44,"xkc","5, 10, 15, 20, 25, 30, ","Add 5 to each number",2.968,"35","35",TRUE
44,"xkc","3, 6, 9, 12, 15, 18, ","Add 3 to each number",2.959,"21","21",TRUE
44,"sumtwo","9, 12, 21, 33, 54, 87, ","Sum the last two numbers",138.414,"141","141",TRUE
44,"xkc","4, 6, 8, 10, 12, 14, ","Add 2 to each number",6.904,"16","16",TRUE
44,"xkc","1, 4, 7, 10, 13, 16, ","Add 3 to each number",3.191,"19","19",TRUE
44,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",9.857,"49","49",TRUE
44,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",5.487,"23","23",TRUE
44,"xkc","6, 9, 12, 15, 18, 21, ","Add 3 to each number",3.703,"24","24",TRUE
44,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",11.327,"60","60",TRUE
44,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",6.2,"66","66",TRUE
45,"xkc","6, 13, 20, 27, 34, 41, ","Add 7 to each number",11.606,"48","48",TRUE
45,"sumtwo","5, 11, 16, 27, 43, 70, ","Sum the last two numbers",50.375,"113","113",TRUE
45,"xkc","9, 13, 17, 21, 25, 29, ","Add 4 to each number",6.453,"33","33",TRUE
45,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",4.011,"22","22",TRUE
45,"xkc","6, 9, 12, 15, 18, 21, ","Add 3 to each number",3.899,"24","24",TRUE
45,"xkc","8, 17, 26, 35, 44, 53, ","Add 9 to each number",5.521,"62","62",TRUE
45,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",14.089,"20","20",TRUE
45,"xkc","6, 14, 22, 30, 38, 46, ","Add 8 to each number",7.62,"54","54",TRUE
45,"xkc","3, 9, 15, 21, 27, 33, ","Add 6 to each number",7.362,"39","39",TRUE
45,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",18.116,"92","92",TRUE
45,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",6.725,"62","62",TRUE
45,"xkc","9, 15, 21, 27, 33, 39, ","Add 6 to each number",6.482,"45","45",TRUE
45,"sumtwo","4, 7, 11, 18, 29, 47, ","Sum the last two numbers",17.405,"76","76",TRUE
45,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",3.304,"14","14",TRUE
45,"xkc","5, 13, 21, 29, 37, 45, ","Add 8 to each number",6.507,"53","53",TRUE
45,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",5.582,"60","60",TRUE
45,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",3.467,"62","62",TRUE
45,"xkc","3, 11, 19, 27, 35, 43, ","Add 8 to each number",9.814,"51","51",TRUE
45,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",5.158,"50","50",TRUE
45,"xkc","4, 13, 22, 31, 40, 49, ","Add 9 to each number",15.456,"58","58",TRUE
45,"xkc","3, 12, 21, 30, 39, 48, ","Add 9 to each number",9.94,"57","57",TRUE
45,"xkc","1, 3, 5, 7, 9, 11, ","Add 2 to each number",3.901,"13","13",TRUE
45,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",14.244,"92","92",TRUE
45,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",12.148,"63","63",TRUE
45,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",9.298,"44","44",TRUE
45,"sumtwo","8, 19, 27, 46, 73, 119, ","Sum the last two numbers",25.699,"192","192",TRUE
45,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",6.28,"49","49",TRUE
45,"xkc","8, 9, 10, 11, 12, 13, ","Add 1 to each number",4.381,"14","14",TRUE
45,"xkc","10, 19, 28, 37, 46, 55, ","Add 9 to each number",10,"64","64",TRUE
45,"xkc","7, 14, 21, 28, 35, 42, ","Add 7 to each number",3.451,"49","49",TRUE
45,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",3.551,"69","69",TRUE
45,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",13.67,"55","55",TRUE
45,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",3.677,"69","69",TRUE
45,"xkc","6, 10, 14, 18, 22, 26, ","Add 4 to each number",3.363,"30","30",TRUE
45,"xkc","10, 19, 28, 37, 46, 55, ","Add 9 to each number",4.438,"64","64",TRUE
45,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",20.816,"169","169",TRUE
45,"xkc","4, 12, 20, 28, 36, 44, ","Add 8 to each number",7.007,"52","52",TRUE
45,"xkc","7, 8, 9, 10, 11, 12, ","Add 1 to each number",3.601,"13","13",TRUE
45,"xkc","1, 5, 9, 13, 17, 21, ","Add 4 to each number",3.108,"25","25",TRUE
45,"xkc","5, 9, 13, 17, 21, 25, ","Add 4 to each number",3.06,"29","29",TRUE
45,"xkc","9, 13, 17, 21, 25, 29, ","Add 4 to each number",4.852,"33","33",TRUE
45,"xkc","4, 14, 24, 34, 44, 54, ","Add 10 to each number",3.284,"64","64",TRUE
45,"xkc","2, 5, 11, 23, 47, 95, ","Multiply by 2 and add 1",57.086,"191","191",TRUE
45,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",5.067,"39","39",TRUE
45,"xkc","3, 12, 21, 30, 39, 48, ","Add 9 to each number",5.851,"57","57",TRUE
45,"xkc","4, 5, 6, 7, 8, 9, ","Add 1 to each number",4.145,"10","10",TRUE
45,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",4.882,"34","34",TRUE
45,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",2.601,"9","9",TRUE
45,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",8.87,"63","63",TRUE
45,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",3.991,"32","32",TRUE
46,"sumtwo","12, 19, 31, 50, 81, 131, ","Sum the last two numbers",71.83,"212","212",TRUE
46,"sumtwo","5, 7, 12, 19, 31, 50, ","Sum the last two numbers",19.939,"81","81",TRUE
46,"sumtwo","15, 16, 31, 47, 78, 125, ","Sum the last two numbers",20.177,"203","203",TRUE
46,"sumtwo","14, 16, 30, 46, 76, 122, ","Sum the last two numbers",24.131,"198","198",TRUE
46,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",12.92,"50","50",TRUE
46,"sumtwo","1, 18, 19, 37, 56, 93, ","Sum the last two numbers",11.007,"149","149",TRUE
46,"xkc","6, 13, 20, 27, 34, 41, ","Add 7 to each number",7.054,"48","48",TRUE
46,"sumtwo","9, 13, 22, 35, 57, 92, ","Sum the last two numbers",38.317,"149","149",TRUE
46,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",19.605,"130","130",TRUE
46,"xkc","5, 11, 17, 23, 29, 35, ","Add 6 to each number",12.723,"41","41",TRUE
46,"sumtwo","7, 9, 16, 25, 41, 66, ","Sum the last two numbers",10.307,"107","107",TRUE
46,"xkc","2, 7, 12, 17, 22, 27, ","Add 5 to each number",8.69,"32","32",TRUE
46,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",14.536,"34","34",TRUE
46,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",11.683,"105","105",TRUE
46,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",13.642,"50","50",TRUE
46,"sumtwo","12, 18, 30, 48, 78, 126, ","Sum the last two numbers",7.722,"204","204",TRUE
46,"sumtwo","8, 20, 28, 48, 76, 124, ","Sum the last two numbers",11.133,"200","200",TRUE
46,"xkc","6, 10, 14, 18, 22, 26, ","Add 4 to each number",7.361,"30","30",TRUE
46,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",13.609,"184","184",TRUE
46,"xkc","8, 18, 28, 38, 48, 58, ","Add 10 to each number",6.653,"68","68",TRUE
46,"sumtwo","2, 20, 22, 42, 64, 106, ","Sum the last two numbers",12.502,"170","170",TRUE
46,"sumtwo","16, 18, 34, 52, 86, 138, ","Sum the last two numbers",7.021,"224","224",TRUE
46,"sumtwo","8, 13, 21, 34, 55, 89, ","Sum the last two numbers",7.839,"144","144",TRUE
46,"sumtwo","7, 12, 19, 31, 50, 81, ","Sum the last two numbers",11.818,"131","131",TRUE
46,"sumtwo","6, 9, 15, 24, 39, 63, ","Sum the last two numbers",6.918,"102","102",TRUE
46,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",6.077,"77","77",TRUE
46,"sumtwo","6, 7, 13, 20, 33, 53, ","Sum the last two numbers",5.865,"86","86",TRUE
46,"sumtwo","8, 12, 20, 32, 52, 84, ","Sum the last two numbers",7.376,"136","136",TRUE
46,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",8.121,"50","50",TRUE
46,"sumtwo","1, 15, 16, 31, 47, 78, ","Sum the last two numbers",7.021,"125","125",TRUE
46,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",10.018,"184","184",TRUE
46,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",9.302,"209","209",TRUE
46,"sumtwo","2, 11, 13, 24, 37, 61, ","Sum the last two numbers",9.537,"98","98",TRUE
46,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",6.693,"126","126",TRUE
46,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",7.043,"106","106",TRUE
46,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",6.825,"185","185",TRUE
46,"sumtwo","5, 20, 25, 45, 70, 115, ","Sum the last two numbers",7.807,"185","185",TRUE
46,"sumtwo","4, 14, 18, 32, 50, 82, ","Sum the last two numbers",8.751,"132","132",TRUE
46,"sumtwo","6, 10, 16, 26, 42, 68, ","Sum the last two numbers",7.847,"110","110",TRUE
46,"sumtwo","2, 19, 21, 40, 61, 101, ","Sum the last two numbers",9.041,"162","162",TRUE
46,"sumtwo","7, 9, 16, 25, 41, 66, ","Sum the last two numbers",10.52,"107","107",TRUE
46,"sumtwo","11, 13, 24, 37, 61, 98, ","Sum the last two numbers",6.423,"159","159",TRUE
46,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",5.793,"185","185",TRUE
46,"sumtwo","6, 19, 25, 44, 69, 113, ","Sum the last two numbers",9.566,"182","182",TRUE
46,"sumtwo","9, 14, 23, 37, 60, 97, ","Sum the last two numbers",6.021,"157","157",TRUE
46,"sumtwo","4, 19, 23, 42, 65, 107, ","Sum the last two numbers",7.924,"172","172",TRUE
46,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",8.121,"130","130",TRUE
46,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",6.779,"92","92",TRUE
46,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",5.809,"93","93",TRUE
46,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",7.161,"209","209",TRUE
47,"sumtwo","7, 10, 17, 27, 44, 71, ","Sum the last two numbers",50.993,"115","78",FALSE
47,"sumtwo","6, 18, 24, 42, 66, 108, ","Sum the last two numbers",85.251,"174","174",TRUE
47,"sumtwo","3, 16, 19, 35, 54, 89, ","Sum the last two numbers",40.597,"143","143",TRUE
47,"xkc","1, 11, 21, 31, 41, 51, ","Add 10 to each number",10.486,"61","61",TRUE
47,"sumtwo","1, 18, 19, 37, 56, 93, ","Sum the last two numbers",21.72,"149","149",TRUE
47,"sumtwo","9, 20, 29, 49, 78, 127, ","Sum the last two numbers",16.295,"205","205",TRUE
47,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",13.078,"93","93",TRUE
47,"sumtwo","3, 20, 23, 43, 66, 109, ","Sum the last two numbers",17.983,"175","175",TRUE
47,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",11.75,"77","77",TRUE
47,"sumtwo","8, 11, 19, 30, 49, 79, ","Sum the last two numbers",11.983,"128","128",TRUE
47,"sumtwo","10, 12, 22, 34, 56, 90, ","Sum the last two numbers",12.198,"146","146",TRUE
47,"sumtwo","5, 16, 21, 37, 58, 95, ","Sum the last two numbers",14.383,"153","153",TRUE
47,"sumtwo","6, 15, 21, 36, 57, 93, ","Sum the last two numbers",14.447,"150","150",TRUE
47,"sumtwo","16, 19, 35, 54, 89, 143, ","Sum the last two numbers",17.304,"232","232",TRUE
47,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",11.672,"45","45",TRUE
47,"xkc","4, 13, 22, 31, 40, 49, ","Add 9 to each number",29.598,"58","58",TRUE
47,"sumtwo","10, 19, 29, 48, 77, 125, ","Sum the last two numbers",22.047,"202","202",TRUE
47,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",4.831,"20","20",TRUE
47,"sumtwo","3, 5, 8, 13, 21, 34, ","Sum the last two numbers",7.655,"55","37",FALSE
47,"sumtwo","14, 20, 34, 54, 88, 142, ","Sum the last two numbers",13.871,"230","230",TRUE
47,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",39.207,"39","39",TRUE
47,"sumtwo","4, 5, 9, 14, 23, 37, ","Sum the last two numbers",23.807,"60","60",TRUE
47,"sumtwo","4, 19, 23, 42, 65, 107, ","Sum the last two numbers",14.982,"172","172",TRUE
47,"sumtwo","11, 15, 26, 41, 67, 108, ","Sum the last two numbers",13.158,"175","175",TRUE
47,"sumtwo","3, 7, 10, 17, 27, 44, ","Sum the last two numbers",16.742,"71","51",FALSE
47,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",11.407,"42","42",TRUE
47,"sumtwo","3, 13, 16, 29, 45, 74, ","Sum the last two numbers",12.119,"119","119",TRUE
47,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",9.263,"138","138",TRUE
47,"sumtwo","1, 17, 18, 35, 53, 88, ","Sum the last two numbers",9.656,"141","141",TRUE
47,"sumtwo","1, 8, 9, 17, 26, 43, ","Sum the last two numbers",10.463,"69","69",TRUE
47,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",12.832,"134","134",TRUE
47,"sumtwo","4, 14, 18, 32, 50, 82, ","Sum the last two numbers",9.846,"132","132",TRUE
47,"xkc","9, 15, 21, 27, 33, 39, ","Add 6 to each number",12.814,"45","45",TRUE
47,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",10.791,"165","165",TRUE
47,"sumtwo","10, 14, 24, 38, 62, 100, ","Sum the last two numbers",7.545,"162","162",TRUE
47,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",25.092,"184","184",TRUE
47,"sumtwo","12, 19, 31, 50, 81, 131, ","Sum the last two numbers",12.031,"212","212",TRUE
47,"sumtwo","5, 8, 13, 21, 34, 55, ","Sum the last two numbers",7.279,"89","89",TRUE
47,"sumtwo","1, 3, 4, 7, 11, 18, ","Sum the last two numbers",5.111,"29","29",TRUE
47,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",11.127,"126","126",TRUE
47,"sumtwo","1, 6, 7, 13, 20, 33, ","Sum the last two numbers",4.199,"53","53",TRUE
47,"sumtwo","6, 6, 12, 18, 30, 48, ","Sum the last two numbers",14.183,"78","78",TRUE
47,"sumtwo","7, 17, 24, 41, 65, 106, ","Sum the last two numbers",13.231,"171","181",FALSE
47,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",11.622,"185","185",TRUE
47,"sumtwo","15, 16, 31, 47, 78, 125, ","Sum the last two numbers",11.855,"203","203",TRUE
47,"sumtwo","16, 18, 34, 52, 86, 138, ","Sum the last two numbers",11.416,"224","224",TRUE
47,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",10.965,"207","207",TRUE
47,"sumtwo","3, 20, 23, 43, 66, 109, ","Sum the last two numbers",7.815,"175","175",TRUE
47,"sumtwo","9, 16, 25, 41, 66, 107, ","Sum the last two numbers",9.87,"173","173",TRUE
47,"sumtwo","7, 18, 25, 43, 68, 111, ","Sum the last two numbers",10.406,"179","179",TRUE
48,"sumtwo","11, 13, 24, 37, 61, 98, ","Sum the last two numbers",51.89,"159","110",FALSE
48,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",37.441,"93","93",TRUE
48,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",22.109,"207","207",TRUE
48,"sumtwo","11, 17, 28, 45, 73, 118, ","Sum the last two numbers",15.556,"191","191",TRUE
48,"sumtwo","1, 15, 16, 31, 47, 78, ","Sum the last two numbers",14.778,"125","125",TRUE
48,"sumtwo","8, 20, 28, 48, 76, 124, ","Sum the last two numbers",6.619,"200","200",TRUE
48,"xkc","1, 11, 21, 31, 41, 51, ","Add 10 to each number",6.402,"61","61",TRUE
48,"sumtwo","12, 13, 25, 38, 63, 101, ","Sum the last two numbers",7.996,"164","164",TRUE
48,"sumtwo","3, 6, 9, 15, 24, 39, ","Sum the last two numbers",19.864,"63","63",TRUE
48,"sumtwo","5, 14, 19, 33, 52, 85, ","Sum the last two numbers",10.9,"137","147",FALSE
48,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",20.581,"207","207",TRUE
48,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",8.48,"169","169",TRUE
48,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",11.749,"34","34",TRUE
48,"sumtwo","11, 13, 24, 37, 61, 98, ","Sum the last two numbers",12.23,"159","159",TRUE
48,"sumtwo","5, 20, 25, 45, 70, 115, ","Sum the last two numbers",7.932,"185","185",TRUE
48,"sumtwo","4, 8, 12, 20, 32, 52, ","Sum the last two numbers",7.614,"84","84",TRUE
48,"sumtwo","4, 8, 12, 20, 32, 52, ","Sum the last two numbers",7.246,"84","84",TRUE
48,"sumtwo","4, 12, 16, 28, 44, 72, ","Sum the last two numbers",16.02,"116","116",TRUE
48,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",9.292,"184","184",TRUE
48,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",6.748,"177","177",TRUE
48,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",7.503,"45","45",TRUE
48,"sumtwo","12, 13, 25, 38, 63, 101, ","Sum the last two numbers",4.454,"164","164",TRUE
48,"sumtwo","3, 14, 17, 31, 48, 79, ","Sum the last two numbers",10.989,"127","127",TRUE
48,"sumtwo","16, 17, 33, 50, 83, 133, ","Sum the last two numbers",21.482,"216","216",TRUE
48,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",7.021,"50","50",TRUE
48,"sumtwo","6, 19, 25, 44, 69, 113, ","Sum the last two numbers",7.099,"182","182",TRUE
48,"sumtwo","15, 17, 32, 49, 81, 130, ","Sum the last two numbers",6.83,"211","211",TRUE
48,"sumtwo","6, 8, 14, 22, 36, 58, ","Sum the last two numbers",9.373,"94","94",TRUE
48,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",10.622,"138","138",TRUE
48,"sumtwo","9, 18, 27, 45, 72, 117, ","Sum the last two numbers",9.389,"189","189",TRUE
48,"xkc","6, 7, 8, 9, 10, 11, ","Add 1 to each number",3.933,"12","12",TRUE
48,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",8.597,"130","130",TRUE
48,"xkc","1, 3, 5, 7, 9, 11, ","Add 2 to each number",6.358,"13","13",TRUE
48,"sumtwo","7, 8, 15, 23, 38, 61, ","Sum the last two numbers",12.077,"99","99",TRUE
48,"xkc","10, 18, 26, 34, 42, 50, ","Add 8 to each number",14.125,"58","58",TRUE
48,"sumtwo","4, 5, 9, 14, 23, 37, ","Sum the last two numbers",8.126,"60","60",TRUE
48,"sumtwo","3, 4, 7, 11, 18, 29, ","Sum the last two numbers",8.517,"47","47",TRUE
48,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",4.197,"105","105",TRUE
48,"xkc","10, 19, 28, 37, 46, 55, ","Add 9 to each number",9.974,"64","64",TRUE
48,"sumtwo","2, 11, 13, 24, 37, 61, ","Sum the last two numbers",9.718,"98","98",TRUE
48,"sumtwo","13, 16, 29, 45, 74, 119, ","Sum the last two numbers",16.467,"193","193",TRUE
48,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",13.691,"130","130",TRUE
48,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",8.87,"50","50",TRUE
48,"sumtwo","6, 17, 23, 40, 63, 103, ","Sum the last two numbers",7.358,"166","166",TRUE
48,"sumtwo","4, 7, 11, 18, 29, 47, ","Sum the last two numbers",13.164,"76","76",TRUE
48,"sumtwo","6, 7, 13, 20, 33, 53, ","Sum the last two numbers",6.429,"86","86",TRUE
48,"sumtwo","4, 4, 8, 12, 20, 32, ","Sum the last two numbers",7.215,"52","52",TRUE
48,"sumtwo","12, 14, 26, 40, 66, 106, ","Sum the last two numbers",6.381,"172","172",TRUE
48,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",5.685,"50","50",TRUE
48,"sumtwo","5, 8, 13, 21, 34, 55, ","Sum the last two numbers",6.269,"89","89",TRUE
49,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",109.96,"156","156",TRUE
49,"sumtwo","7, 11, 18, 29, 47, 76, ","Sum the last two numbers",54.35,"123","123",TRUE
49,"xkc","8, 15, 22, 29, 36, 43, ","Add 7 to each number",74.936,"50","50",TRUE
49,"xkc","2, 6, 10, 14, 18, 22, ","Add 4 to each number",15.57,"26","26",TRUE
49,"xkc","4, 7, 10, 13, 16, 19, ","Add 3 to each number",14.999,"22","22",TRUE
49,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",11.455,"66","66",TRUE
49,"xkc","10, 18, 26, 34, 42, 50, ","Add 8 to each number",25.618,"58","58",TRUE
49,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",15.511,"23","23",TRUE
49,"xkc","1, 5, 9, 13, 17, 21, ","Add 4 to each number",25.472,"25","25",TRUE
